timestamp,body_name,planet_x,planet_y,planet_z,planet_vx,planet_vy,planet_vz,craft_name,craft_x,craft_y,craft_z,craft_vx,craft_vy,craft_vz,,system_energy
1915894.211632,Earth,2592622.954840,27933353.655366,0.000000,-11.179079,6.924146,0.000000,Apollo Test Craft,133090772.288432,146827483.554482,30.281911,-1653.690327,-649.247409,0.000087,,-37886834037044431474447613952.000000,
1915894.211632,Moon,173058941.936546,-314670383.188777,0.000000,909.552532,458.637481,0.000000,,,,,,,,,-37886834037044431474447613952.000000,
1929086.561645,Earth,2446472.221103,28022108.223103,0.000000,-10.975519,6.532539,0.000000,Apollo Test Craft,110389634.284667,137425280.369165,31.202720,-1793.117454,-783.579021,0.000050,,-37886834037047681630819319808.000000,
1929086.561645,Moon,184950061.836488,-308409052.998367,0.000000,892.990432,490.499380,0.000000,,,,,,,,,-37886834037047681630819319808.000000,
1942390.271657,Earth,2301899.169156,28106430.621852,0.000000,-10.756442,6.145311,0.000000,Apollo Test Craft,85386223.840353,125777491.813382,31.508369,-1974.239690,-981.627389,-0.000010,,-37886834037027679315286818816.000000,
1942390.271657,Moon,196712818.348505,-301673302.636573,0.000000,875.165900,522.005051,0.000000,,,,,,,,,-37886834037027679315286818816.000000,
1955692.431669,Earth,2160347.523901,28185646.493166,0.000000,-10.523829,5.766321,0.000000,Apollo Test Craft,57564994.794995,110742499.048709,30.706254,-2223.606684,-1311.497400,-0.000125,,-37886834037025968475193999360.000000,
1955692.431669,Moon,208229747.088542,-294523658.953101,0.000000,856.240021,552.840463,0.000000,,,,,,,,,-37886834037025968475193999360.000000,
1968917.821682,Earth,2022767.726898,28259463.733629,0.000000,-10.279419,5.398102,0.000000,Apollo Test Craft,25889812.418848,89463449.878812,27.492251,-2591.622735,-2016.494997,-0.000416,,-37886834037029363767100571648.000000,
1968917.821682,Moon,219423518.205093,-287013230.662383,0.000000,836.354367,582.799445,0.000000,,,,,,,,,-37886834037029363767100571648.000000,
1982613.241694,Earth,1883796.676450,28330835.702683,0.000000,-10.012856,5.026298,0.000000,Apollo Test Craft,-11207573.146418,46135216.533362,13.501450,-2133.579524,-5489.148178,-0.002473,,-37886834037029350572961038336.000000,
1982613.241694,Moon,230730484.521576,-278823479.473821,0.000000,814.666265,613.050170,0.000000,,,,,,,,,-37886834037029350572961038336.000000,
1996247.121707,Earth,1749167.076322,28396897.476846,0.000000,-9.734244,4.666242,0.000000,Apollo Test Craft,27487901.218250,-9198737.475013,-27.986161,3791.869717,-1284.753538,-0.001762,,-37886834037040913037238730752.000000,
1996247.121707,Moon,241684221.641233,-270264573.946863,0.000000,791.997834,642.345125,0.000000,,,,,,,,,-37886834037040913037238730752.000000,
2009285.451719,Earth,1624051.502236,28455546.172714,0.000000,-9.455791,4.331746,0.000000,Apollo Test Craft,69901158.988985,-18188354.448825,-44.704358,2843.760521,-337.699396,-0.000974,,-37886834037040952619657330688.000000,
2009285.451719,Moon,251863878.320008,-261711177.445774,0.000000,769.342330,669.560390,0.000000,,,,,,,,,-37886834037040952619657330688.000000,
2022383.161731,Earth,1502096.899197,28510136.364391,0.000000,-9.164602,4.005809,0.000000,Apollo Test Craft,103738304.170318,-20541530.005709,-55.368164,2366.328180,-62.582059,-0.000689,,-37886834037045838849331167232.000000,
2022383.161731,Moon,261786351.988097,-252766886.458379,0.000000,745.650578,696.079301,0.000000,,,,,,,,,-37886834037045838849331167232.000000,
2035466.661744,Earth,1384155.437320,28560473.368461,0.000000,-8.862617,3.690698,0.000000,Apollo Test Craft,132607652.426295,-20439266.558520,-63.292815,2066.007632,64.698788,-0.000535,,-37886834037039765147099332608.000000,
2035466.661744,Moon,271382308.357890,-243491070.127383,0.000000,721.080449,721.717323,0.000000,,,,,,,,,-37886834037039765147099332608.000000,
2048496.821756,Earth,1270691.691686,28606577.470836,0.000000,-8.551198,3.387645,0.000000,Apollo Test Craft,158070644.321746,-19091241.946188,-69.578451,1852.746355,136.198349,-0.000436,,-37886834037037108727006625792.000000,
2048496.821756,Moon,280613948.659149,-233925369.815648,0.000000,695.742805,746.374342,0.000000,,,,,,,,,-37886834037037108727006625792.000000,
2061595.911768,Earth,1160785.837882,28649018.048599,0.000000,-8.227792,3.094182,0.000000,Apollo Test Craft,181220392.820856,-16991355.900535,-74.798677,1688.335517,181.186357,-0.000365,,-37886834037040451242355064832.000000,
2061595.911768,Moon,289556111.670388,-223991151.256624,0.000000,669.429865,770.251049,0.000000,,,,,,,,,-37886834037040451242355064832.000000,
2074790.371780,Earth,1054429.251833,28687958.043768,0.000000,-7.891957,2.810279,0.000000,Apollo Test Craft,202589893.241772,-14389400.001467,-79.236686,1555.260474,211.272572,-0.000310,,-37886834037033796997983764480.000000,
2074790.371780,Moon,298209499.063762,-213674650.063140,0.000000,642.105641,793.350003,0.000000,,,,,,,,,-37886834037033796997983764480.000000,
2087868.181792,Earth,953448.705083,28722935.143899,0.000000,-7.549527,2.540801,0.000000,Apollo Test Craft,222191813.477362,-11484103.506273,-83.004070,1445.572083,231.811713,-0.000267,,-37886834037046305042261344256.000000,
2087868.181792,Moon,306425481.004199,-203154935.997712,0.000000,614.244806,815.275283,0.000000,,,,,,,,,-37886834037046305042261344256.000000,
2100936.311717,Earth,857076.045606,28754445.255972,0.000000,-7.198260,2.283688,0.000000,Apollo Test Craft,240456336.146568,-8355052.721260,-86.260979,1352.003277,246.234443,-0.000232,,-37886834037044594202168524800.000000,
2100936.311717,Moon,314266555.897301,-192363033.717393,0.000000,585.664996,836.194556,0.000000,,,,,,,,,-37886834037044594202168524800.000000,
2114095.131422,Earth,764730.777008,28782861.320292,0.000000,-6.835808,2.037381,0.000000,Apollo Test Craft,257695937.100122,-5043707.190932,-89.113048,1270.022507,256.445370,-0.000202,,-37886834037043512282726793216.000000,
2114095.131422,Moon,321779954.106184,-181226708.261385,0.000000,556.175215,856.234557,0.000000,,,,,,,,,-37886834037043512282726793216.000000,
2127741.301117,Earth,674062.893899,28808998.141835,0.000000,-6.451141,1.795608,0.000000,Apollo Test Craft,274505175.585751,-1491415.243449,-91.684552,1195.073476,263.693659,-0.000175,,-37886834037041176920029396992.000000,
2127741.301117,Moon,329156876.832157,-169406867.293574,0.000000,524.877907,875.905731,0.000000,,,,,,,,,-37886834037041176920029396992.000000,
2140890.920823,Earth,591714.170886,28831151.672705,0.000000,-6.072473,1.576069,0.000000,Apollo Test Craft,289788376.308251,2008151.943257,-93.838653,1130.562744,268.220668,-0.000153,,-37886834037035732138448650240.000000,
2140890.920823,Moon,335856935.832294,-157770411.823617,0.000000,494.068686,893.767857,0.000000,,,,,,,,,-37886834037035732138448650240.000000,
2154072.180529,Earth,514213.917080,28850549.843333,0.000000,-5.685488,1.369500,0.000000,Apollo Test Craft,304298891.168010,5562741.056209,-95.714904,1072.055398,270.827270,-0.000132,,-37886834037023369229705936896.000000,
2154072.180529,Moon,342162513.551434,-145877438.580140,0.000000,462.582843,910.574717,0.000000,,,,,,,,,-37886834037023369229705936896.000000,
2167247.890234,Earth,441890.225893,28867309.060386,0.000000,-5.291733,1.176767,0.000000,Apollo Test Craft,318067136.055382,9139236.110787,-97.334104,1018.659836,271.814727,-0.000114,,-37886834037024143285891891200.000000,
2167247.890234,Moon,348046915.644573,-133775426.825327,0.000000,430.546158,926.255835,0.000000,,,,,,,,,-37886834037024143285891891200.000000,
2180482.539939,Earth,374509.292194,28881679.501748,0.000000,-4.889727,0.997240,0.000000,Apollo Test Craft,331217782.797598,12735208.157087,-98.722878,969.298208,271.375290,-0.000096,,-37886834037025022895194112000.000000,
2180482.539939,Moon,353529164.970916,-121418822.758997,0.000000,397.838085,940.862543,0.000000,,,,,,,,,-37886834037025022895194112000.000000,
2193778.049641,Earth,312216.386215,28893819.054993,0.000000,-4.479823,0.831298,0.000000,Apollo Test Craft,343795825.827030,16332907.385833,-99.892655,923.328713,269.595974,-0.000080,,-37886834037029187845240127488.000000,
2193778.049641,Moon,358597442.050144,-108818510.194261,0.000000,364.487453,954.363938,0.000000,,,,,,,,,-37886834037029187845240127488.000000,
2206878.819349,Earth,256202.936892,28903716.819524,0.000000,-4.070489,0.682107,0.000000,Apollo Test Craft,355611990.886380,19846331.554932,-100.832920,881.008698,266.559555,-0.000064,,-37886834037052695403841978368.000000,
2206878.819349,Moon,363154809.809264,-96234825.436350,0.000000,331.183227,966.502400,0.000000,,,,,,,,,-37886834037052695403841978368.000000,
2220050.009054,Earth,205327.295454,28911792.662670,0.000000,-3.654020,0.546620,0.000000,Apollo Test Craft,366949518.663466,23329918.799937,-101.568542,840.926796,262.183411,-0.000048,,-37886834037055189096213774336.000000,
2220050.009054,Moon,367294155.106128,-83430936.221934,0.000000,297.298474,977.525892,0.000000,,,,,,,,,-37886834037055189096213774336.000000,
2233288.848758,Earth,159748.204337,28918209.433381,0.000000,-3.230938,0.425254,0.000000,Apollo Test Craft,377826971.078216,26763947.855378,-102.092295,802.625122,256.345617,-0.000031,,-37886834037054780077888241664.000000,
2233288.848758,Moon,371002562.334326,-70422923.211925,0.000000,262.875652,987.400479,0.000000,,,,,,,,,-37886834037054780077888241664.000000,
2246728.648458,Earth,119234.241676,28923182.520697,0.000000,-2.797380,0.317387,0.000000,Apollo Test Craft,388361370.624788,30160333.203225,-102.390579,765.211246,248.787899,-0.000013,,-37886834037053957643190665216.000000,
2246728.648458,Moon,374298860.445869,-57092068.074848,0.000000,227.600495,996.176710,0.000000,,,,,,,,,-37886834037053957643190665216.000000,
2260403.008152,Earth,84018.869610,28926863.147928,0.000000,-2.352628,0.223638,0.000000,Apollo Test Craft,398569926.387158,33499290.348268,-102.428643,727.948636,239.241775,0.000008,,-37886834037052035696865312768.000000,
2260403.008152,Moon,377164054.488082,-43416335.445900,0.000000,191.414581,1003.804376,0.000000,,,,,,,,,-37886834037052035696865312768.000000,
2273811.017852,Earth,55415.419589,28929333.718473,0.000000,-1.913546,0.147497,0.000000,Apollo Test Craft,408085320.314905,36633739.897473,-102.168756,691.309118,228.006316,0.000032,,-37886834037051173679749136384.000000,
2273811.017852,Moon,379491289.152268,-29914359.852539,0.000000,155.689972,1009.999367,0.000000,,,,,,,,,-37886834037051173679749136384.000000,
2286943.277559,Earth,33123.117199,28930864.524583,0.000000,-1.481157,0.088160,0.000000,Apollo Test Craft,416922594.651004,39547019.177708,-101.579710,654.308876,215.476115,0.000059,,-37886834037047435340214697984.000000,
2286943.277559,Moon,381305036.054441,-16617739.620177,0.000000,120.509938,1014.827150,0.000000,,,,,,,,,-37886834037047435340214697984.000000,
2300026.347266,Earth,16572.904875,28931713.340957,0.000000,-1.048610,0.044109,0.000000,Apollo Test Craft,425231225.371768,42280306.959678,-100.607398,615.439249,202.368083,0.000090,,-37886834037048455687005274112.000000,
2300026.347266,Moon,382651594.871319,-3315903.500651,0.000000,85.317050,1018.411198,0.000000,,,,,,,,,-37886834037048455687005274112.000000,
2313128.076974,Earth,5679.045186,28932084.766813,0.000000,-0.614188,0.015115,0.000000,Apollo Test Craft,433026873.917292,44849802.168088,-99.198513,574.234905,190.178776,0.000125,,-37886834037049313306074939392.000000,
2313128.076974,Moon,383537941.374165,10043844.598858,0.000000,49.971620,1020.770242,0.000000,,,,,,,,,-37886834037049313306074939392.000000,
2326353.056678,Earth,460.449014,28932175.775934,0.000000,-0.174934,0.001225,0.000000,Apollo Test Craft,440337506.911490,47297612.745670,-97.313768,531.253250,180.565375,0.000160,,-37886834037050808641888714752.000000,
2326353.056678,Moon,383962536.935273,23552369.472286,0.000000,14.232980,1021.900294,0.000000,,,,,,,,,-37886834037050808641888714752.000000,
2339387.176387,Earth,1003.108894,28932184.840968,0.000000,0.258193,0.002670,0.000000,Apollo Test Craft,446987306.053244,49608468.924816,-95.025206,489.352191,174.604632,0.000191,,-37886834037051802600400224256.000000,
2339387.176387,Moon,383918385.027591,36872502.562419,0.000000,-21.007129,1021.782785,0.000000,,,,,,,,,-37886834037051802600400224256.000000,
2352570.546092,Earth,7293.263950,28932313.514017,0.000000,0.695966,0.019411,0.000000,Apollo Test Craft,453170536.502131,51888577.136698,-92.336584,449.145417,171.755227,0.000216,,-37886834037051723435563024384.000000,
2352570.546092,Moon,383406605.263976,50335437.602335,0.000000,-56.625209,1020.420688,0.000000,,,,,,,,,-37886834037051723435563024384.000000,
2365793.685796,Earth,19394.828212,28932766.141959,0.000000,1.134209,0.051620,0.000000,Apollo Test Craft,458859502.867931,54153293.006113,-89.337919,411.832446,171.047206,0.000236,,-37886834037050294070446915584.000000,
2365793.685796,Moon,382421997.469446,63812659.955749,0.000000,-92.281546,1017.800102,0.000000,,,,,,,,,-37886834037050294070446915584.000000,
2378778.775506,Earth,36909.701303,28933723.057099,0.000000,1.563216,0.098238,0.000000,Apollo Test Craft,463985364.538053,56376195.553451,-86.166252,378.124901,171.443778,0.000251,,-37886834037048706375656407040.000000,
2378778.775506,Moon,380996951.897501,77005565.380583,0.000000,-127.186395,1014.007117,0.000000,,,,,,,,,-37886834037048706375656407040.000000,
2391833.775214,Earth,60123.066213,28935392.651074,0.000000,1.992672,0.160028,0.000000,Apollo Test Craft,468714630.318052,58619474.533220,-82.803469,346.773355,172.250862,0.000263,,-37886834037057568439376281600.000000,
2391833.775214,Moon,379108265.481918,90211933.831044,0.000000,-162.127847,1008.979804,0.000000,,,,,,,,,-37886834037057568439376281600.000000,
2404986.564920,Earth,89164.813658,28937989.359119,0.000000,2.422941,0.237337,0.000000,Apollo Test Craft,473079651.002586,60890675.019647,-79.278173,317.278716,173.089280,0.000272,,-37886834037051397980121202688.000000,
2404986.564920,Moon,376745370.051036,103442811.781698,0.000000,-197.135400,1002.689801,0.000000,,,,,,,,,-37886834037051397980121202688.000000,
2418192.794625,Earth,123999.440063,28941719.426837,0.000000,2.852006,0.330074,0.000000,Apollo Test Craft,477083589.350803,63181226.151232,-75.628400,289.340393,173.762928,0.000280,,-37886834037050509574725959680.000000,
2418192.794625,Moon,373911154.247574,116636092.972402,0.000000,-232.044985,995.144505,0.000000,,,,,,,,,-37886834037050509574725959680.000000,
2431551.384327,Earth,164977.722789,28946840.432038,0.000000,3.282476,0.439178,0.000000,Apollo Test Craft,480767683.335473,65505613.674499,-71.845279,262.429735,174.190229,0.000286,,-37886834037051257242632847360.000000,
2431551.384327,Moon,370577078.114409,129871916.590448,0.000000,-267.068908,986.267572,0.000000,,,,,,,,,-37886834037051257242632847360.000000,
2444845.124030,Earth,211439.225604,28953484.430835,0.000000,3.706785,0.562896,0.000000,Apollo Test Craft,484084419.736930,67822545.076049,-68.004857,236.721369,174.338338,0.000291,,-37886834037047905931191386112.000000,
2444845.124030,Moon,366796876.082063,142917549.663067,0.000000,-301.591536,976.201659,0.000000,,,,,,,,,-37886834037047905931191386112.000000,
2457955.533736,Earth,262755.471448,28961744.265002,0.000000,4.120750,0.699558,0.000000,Apollo Test Craft,487026433.014464,70107684.780812,-64.154767,212.209431,174.217928,0.000296,,-37886834037037997132401868800.000000,
2457955.533736,Moon,362621682.317821,155644351.835026,0.000000,-335.272553,965.082510,0.000000,,,,,,,,,-37886834037037997132401868800.000000,
2471213.963440,Earth,320137.801669,28972016.355006,0.000000,4.534338,0.852398,0.000000,Apollo Test Craft,489679558.531878,72415324.641396,-60.206767,188.112427,173.842678,0.000300,,-37886834037040240136122531840.000000,
2471213.963440,Moon,357952939.634494,168358709.233909,0.000000,-368.922918,952.647162,0.000000,,,,,,,,,-37886834037040240136122531840.000000,
2484462.033144,Earth,382915.971146,28984400.863163,0.000000,4.942020,1.019637,0.000000,Apollo Test Craft,492015400.020731,74714610.537600,-56.214235,164.604958,173.232316,0.000303,,-37886834037041682695378173952.000000,
2484462.033144,Moon,352845180.533616,180890608.090530,0.000000,-402.092795,939.040294,0.000000,,,,,,,,,-37886834037041682695378173952.000000,
2497699.782848,Earth,451000.248275,28999083.608826,0.000000,5.343307,1.201042,0.000000,Apollo Test Craft,494041573.168727,77002578.613636,-52.183095,141.586830,172.406472,0.000306,,-37886834037039765147099332608.000000,
2497699.782848,Moon,347305705.760266,193224970.645901,0.000000,-434.742322,924.280770,0.000000,,,,,,,,,-37886834037039765147099332608.000000,
2510846.922554,Earth,523833.903072,29016134.695866,0.000000,5.735344,1.395139,0.000000,Apollo Test Craft,495754918.492229,79262753.090518,-48.143135,119.113160,171.389742,0.000309,,-37886834037038722810076200960.000000,
2510846.922554,Moon,341379811.994317,205274036.727009,0.000000,-466.639176,908.488686,0.000000,,,,,,,,,-37886834037038722810076200960.000000,
2524090.912258,Earth,602369.361831,29035982.945123,0.000000,6.123227,1.604472,0.000000,Apollo Test Craft,497184352.977322,81524837.925003,-44.040978,96.797659,170.182477,0.000311,,-37886834037046973545331032064.000000,
2524090.912258,Moon,334990007.902171,217194500.721069,0.000000,-498.198131,891.456867,0.000000,,,,,,,,,-37886834037046973545331032064.000000,
2537306.501963,Earth,685807.794223,29058642.122343,0.000000,6.502754,1.826923,0.000000,Apollo Test Craft,498317954.364773,83764994.368754,-39.918938,74.797861,168.807318,0.000313,,-37886834037047773989796052992.000000,
2537306.501963,Moon,328201287.938439,228857237.119169,0.000000,-529.077269,873.357831,0.000000,,,,,,,,,-37886834037047773989796052992.000000,
2550531.251667,Earth,774272.614724,29084348.107792,0.000000,6.874549,2.062829,0.000000,Apollo Test Craft,499162798.529158,85987442.840420,-35.768783,53.002114,167.271184,0.000315,,-37886834037049493625981894656.000000,
2550531.251667,Moon,321003610.851196,240281440.544858,0.000000,-559.327274,854.164084,0.000000,,,,,,,,,-37886834037049493625981894656.000000,
2563841.491370,Earth,868217.752926,29113458.027242,0.000000,7.240203,2.313409,0.000000,Apollo Test Craft,499723288.552216,88202720.613475,-31.569473,31.243689,165.572026,0.000316,,-37886834037050307264586448896.000000,
2563841.491370,Moon,313360044.008846,251516063.781525,0.000000,-589.077604,833.776328,0.000000,,,,,,,,,-37886834037050307264586448896.000000,
2577232.291070,Earth,967582.301028,29146197.028508,0.000000,7.598953,2.578514,0.000000,Apollo Test Craft,499995910.035901,90407587.746709,-27.325171,9.494483,163.714430,0.000318,,-37886834037053078033888444416.000000,
2577232.291070,Moon,305275542.993604,262537749.886476,0.000000,-618.266205,812.206886,0.000000,,,,,,,,,-37886834037053078033888444416.000000,
2590665.050770,Earth,1072020.521255,29182691.414707,0.000000,7.949177,2.857231,0.000000,Apollo Test Craft,499977523.084862,92593400.618836,-23.050745,-12.217411,161.706970,0.000319,,-37886834037059323259934212096.000000,
2590665.050770,Moon,296778237.731399,273296773.382246,0.000000,-646.761111,789.529900,0.000000,,,,,,,,,-37886834037059323259934212096.000000,
2603846.800476,Earth,1179015.845036,29222224.223520,0.000000,8.283022,3.142853,0.000000,Apollo Test Craft,499676451.072063,94711244.650055,-18.842510,-33.453807,159.600436,0.000320,,-37886834037053539828772110336.000000,
2603846.800476,Moon,288072881.341607,283552052.436384,0.000000,-673.923419,766.291109,0.000000,,,,,,,,,-37886834037053539828772110336.000000,
2617505.710170,Earth,1294454.830471,29267243.352238,0.000000,8.618225,3.451107,0.000000,Apollo Test Craft,499069472.372724,96875509.161658,-14.470394,-55.418610,157.277416,0.000320,,-37886834037053618993609310208.000000,
2617505.710170,Moon,278680531.526940,293848610.903776,0.000000,-701.196291,741.210936,0.000000,,,,,,,,,-37886834037053618993609310208.000000,
2630543.699879,Earth,1408847.421579,29314218.947488,0.000000,8.927598,3.756661,0.000000,Apollo Test Craft,498210310.326929,98910914.834403,-10.288589,-76.375917,154.928059,0.000321,,-37886834037049673945888849920.000000,
2630543.699879,Moon,269373318.475429,303351407.048977,0.000000,-726.367426,716.350455,0.000000,,,,,,,,,-37886834037049673945888849920.000000,
2643670.959585,Earth,1528027.742889,29365612.099674,0.000000,9.228241,4.075103,0.000000,Apollo Test Craft,497069116.658180,100928459.281595,-6.072275,-97.495775,152.432569,0.000321,,-37886834037055285853237018624.000000,
2643670.959585,Moon,259676565.991420,312586015.748828,0.000000,-750.828404,690.441376,0.000000,,,,,,,,,-37886834037055285853237018624.000000,
2656662.699295,Earth,1649791.560799,29420657.971589,0.000000,9.514696,4.400553,0.000000,Apollo Test Craft,495666469.509874,102892080.822858,-1.896052,-118.443014,149.833576,0.000322,,-37886834037052946092493111296.000000,
2656662.699295,Moon,249769614.988030,321384930.328550,0.000000,-774.134957,663.962118,0.000000,,,,,,,,,-37886834037052946092493111296.000000,
2669838.599001,Earth,1777006.599793,29480869.078808,0.000000,9.793584,4.740686,0.000000,Apollo Test Craft,493965535.241100,104848180.136525,2.340449,-139.760185,147.064693,0.000322,,-37886834037047993892121608192.000000,
2669838.599001,Moon,239419141.589358,329951802.415572,0.000000,-796.825878,636.288191,0.000000,,,,,,,,,-37886834037047993892121608192.000000,
2683527.558695,Earth,1912981.353934,29548241.633838,0.000000,10.070551,5.104368,0.000000,Apollo Test Craft,491900186.681084,106840833.025925,6.740435,-162.014377,144.043275,0.000321,,-37886834037048917481888940032.000000,
2683527.558695,Moon,228355960.013002,338460351.914594,0.000000,-819.360459,606.698275,0.000000,,,,,,,,,-37886834037048917481888940032.000000,
2696728.588400,Earth,2047616.093935,29617992.215398,0.000000,10.324955,5.464597,0.000000,Apollo Test Craft,489619065.114554,108722331.607051,10.979572,-183.607084,140.986219,0.000321,,-37886834037050553555191070720.000000,
2696728.588400,Moon,217401804.702825,346276755.895682,0.000000,-840.059250,577.389340,0.000000,,,,,,,,,-37886834037050553555191070720.000000,
2709946.608104,Earth,2185704.660232,29692656.506699,0.000000,10.566867,5.834201,0.000000,Apollo Test Craft,487048397.375493,110564861.606478,15.217616,-205.385821,137.779713,0.000320,,-37886834037053267149888421888.000000,
2709946.608104,Moon,206166639.085365,353710734.273714,0.000000,-859.741737,547.317548,0.000000,,,,,,,,,-37886834037053267149888421888.000000,
2723146.417809,Earth,2326707.728783,29772149.590941,0.000000,10.795332,6.211748,0.000000,Apollo Test Craft,484192791.312056,112361568.552692,19.440657,-227.321620,134.426934,0.000320,,-37886834037049418859191205888.000000,
2723146.417809,Moon,194694343.657803,360733221.651579,0.000000,-878.330084,516.599573,0.000000,,,,,,,,,-37886834037049418859191205888.000000,
2736439.037512,Earth,2471660.283174,29857291.860102,0.000000,11.011856,6.600019,0.000000,Apollo Test Craft,481023077.315134,114125140.463944,23.681395,-249.631042,130.891967,0.000319,,-37886834037040257728308576256.000000,
2736439.037512,Moon,182900710.057770,367390931.715213,0.000000,-895.946950,485.009083,0.000000,,,,,,,,,-37886834037040257728308576256.000000,
2750075.397207,Earth,2623254.800527,29950052.986212,0.000000,11.219552,7.006242,0.000000,Apollo Test Craft,477461508.766803,115884328.074588,28.016293,-272.779688,127.092305,0.000317,,-37886834037040367679471353856.000000,
2750075.397207,Moon,170566672.890025,373780058.416307,0.000000,-912.845504,451.957927,0.000000,,,,,,,,,-37886834037040367679471353856.000000,
2763077.566916,Earth,2770345.384174,30043705.672950,0.000000,11.403713,7.400554,0.000000,Apollo Test Craft,473769779.768856,117512319.622197,32.132039,-295.132286,123.297393,0.000316,,-37886834037046186295005544448.000000,
2763077.566916,Moon,158599084.896575,379448503.757724,0.000000,-927.829207,419.875888,0.000000,,,,,,,,,-37886834037046186295005544448.000000,
2776102.396625,Earth,2920003.343866,30142703.778207,0.000000,11.574371,7.801909,0.000000,Apollo Test Craft,469778253.024566,119092530.975540,36.234804,-317.832487,119.318096,0.000314,,-37886834037046876788307787776.000000,
2776102.396625,Moon,146422609.984842,384705193.535030,0.000000,-941.714254,387.220882,0.000000,,,,,,,,,-37886834037046876788307787776.000000,
2789259.746331,Earth,3073347.447022,30248056.432013,0.000000,11.732488,8.213316,0.000000,Apollo Test Craft,465443666.721192,120634953.974332,40.355688,-341.113737,115.106857,0.000312,,-37886834037039246177611022336.000000,
2789259.746331,Moon,133946222.970322,389580299.803613,0.000000,-954.579033,353.747966,0.000000,,,,,,,,,-37886834037039246177611022336.000000,
2802277.596040,Earth,3227019.781497,30357655.231866,0.000000,11.874599,8.625774,0.000000,Apollo Test Craft,460851101.918611,122105190.824581,44.406229,-364.533048,110.738787,0.000310,,-37886834037035987225146294272.000000,
2802277.596040,Moon,121443130.390314,393967362.024240,0.000000,-966.141477,320.189580,0.000000,,,,,,,,,-37886834037035987225146294272.000000,
2815310.525749,Earth,3382629.266820,30472792.064506,0.000000,12.002405,9.043604,0.000000,Apollo Test Craft,455945096.479421,123518788.127043,48.431431,-388.404444,106.151247,0.000308,,-37886834037037333027378692096.000000,
2815310.525749,Moon,108782427.291362,397919250.433291,0.000000,-976.539979,286.194059,0.000000,,,,,,,,,-37886834037037333027378692096.000000,
2828357.625457,Earth,3539980.803859,30593537.768101,0.000000,12.115672,9.466289,0.000000,Apollo Test Craft,450719116.112545,124872551.590564,52.427212,-412.772554,101.328397,0.000305,,-37886834037035793711099805696.000000,
2828357.625457,Moon,95979987.334197,401429271.474028,0.000000,-985.755654,251.803513,0.000000,,,,,,,,,-37886834037035793711099805696.000000,
2841448.905165,Earth,3699253.117457,30720261.334246,0.000000,12.214406,9.894316,0.000000,Apollo Test Craft,445152528.644813,126166045.848368,56.398543,-437.745813,96.239983,0.000302,,-37886834037037051552401981440.000000,
2841448.905165,Moon,83021269.103355,404498073.462319,0.000000,-993.788796,216.978365,0.000000,,,,,,,,,-37886834037037051552401981440.000000,
2854517.614873,Earth,3859441.821042,30852378.068152,0.000000,12.297924,10.324991,0.000000,Apollo Test Craft,439265746.515457,127389132.924624,60.320786,-463.252084,90.891356,0.000298,,-37886834037045913616121856000.000000,
2854517.614873,Moon,69987991.525973,407105009.851315,0.000000,-1000.584008,181.937817,0.000000,,,,,,,,,-37886834037045913616121856000.000000,
2868187.064567,Earth,4028052.859080,30996611.475560,0.000000,12.369064,10.778509,0.000000,Apollo Test Craft,432747185.588107,128591575.981031,64.373120,-490.611229,84.984591,0.000294,,-37886834037044141203377881088.000000,
2868187.064567,Moon,56269455.747952,409340065.407370,0.000000,-1006.372132,145.038629,0.000000,,,,,,,,,-37886834037044141203377881088.000000,
2881268.224275,Earth,4190214.304498,31140458.740482,0.000000,12.421509,11.214874,0.000000,Apollo Test Craft,426154276.622813,129664533.334073,68.197732,-517.512843,79.006050,0.000290,,-37886834037045693713796300800.000000,
2881268.224275,Moon,43075671.896813,411005305.918682,0.000000,-1010.639128,109.535110,0.000000,,,,,,,,,-37886834037045693713796300800.000000,
2894807.683972,Earth,4358671.295146,31295370.402412,0.000000,12.459596,11.668381,0.000000,Apollo Test Craft,418954366.641112,130690292.150390,72.095432,-546.178160,72.449980,0.000285,,-37886834037044312727191814144.000000,
2894807.683972,Moon,29369669.726623,412238707.265252,0.000000,-1013.737950,72.636860,0.000000,,,,,,,,,-37886834037044312727191814144.000000,
2908290.663671,Earth,4526827.086641,31455747.073326,0.000000,12.481081,12.121282,0.000000,Apollo Test Craft,411392699.756946,131620841.866734,75.908674,-575.644132,65.511689,0.000280,,-37886834037045830053238145024.000000,
2908290.663671,Moon,15688173.730025,412969741.844960,0.000000,-1015.486055,35.787915,0.000000,,,,,,,,,-37886834037045830053238145024.000000,
2921835.973368,Earth,4695939.913519,31623019.356482,0.000000,12.486093,12.576967,0.000000,Apollo Test Craft,403389198.792997,132458466.618967,79.663562,-606.274587,58.085584,0.000274,,-37886834037046124722354388992.000000,
2921835.973368,Moon,1928811.395004,413203436.697315,0.000000,-1015.893817,-1.287557,0.000000,,,,,,,,,-37886834037046124722354388992.000000,
2934999.273074,Earth,4860242.468232,31791489.126356,0.000000,12.475020,13.019890,0.000000,Apollo Test Craft,395206728.785138,133172919.441961,83.231696,-637.140827,50.382255,0.000268,,-37886834037045636539191656448.000000,
2934999.273074,Moon,-11439177.447650,412949287.383396,0.000000,-1014.992910,-37.324602,0.000000,,,,,,,,,-37886834037045636539191656448.000000,
